type,model_id,time_to_first_byte,time_to_first_token,total_time,num_output_tokens,tokens_per_second,content_validated,total_cost,status_code
chat_completion,bedrock_claude_haiku35_pipeline_mock,2588,2588,24002,271,11.290725772852262,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,1315,1409,24291,271,11.156395372771808,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,3092,3160,24398,271,11.107467825231577,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,2469,2473,20217,271,13.404560518375625,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,3205,3206,23233,271,11.664442818404854,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,1757,1758,22787,271,11.89274586386975,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,3291,3296,24251,271,11.17479691559111,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,2503,2503,23588,271,11.488892657283364,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,2603,2658,22544,271,12.020936834634492,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,1530,1530,21960,271,12.340619307832423,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,1539,1543,24694,271,10.974325747145055,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,3572,3572,23235,271,11.663438777706046,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,2722,2722,24152,271,11.220602848625372,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,2206,2274,24834,271,10.912458725940244,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,2717,2718,23013,271,11.77595272237431,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,1717,1748,22277,271,12.165013242357588,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,3717,3720,23517,271,11.523578687757793,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,3216,3221,23708,271,11.430740678252068,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,3144,3211,26472,271,10.2372317920822,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,4040,4043,24639,271,10.998823004180364,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,3575,3878,24215,271,11.191410282882511,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,4880,4881,22568,271,12.008153137185394,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,4925,5355,25675,271,10.555014605647516,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,1975,1978,22898,271,11.835094768102017,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,1874,1874,22024,271,12.304758445332364,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,4388,4390,25271,271,10.723754501206917,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,4092,4093,22380,271,12.109025915996426,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,5101,5101,23429,271,11.566861581800334,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,6368,6370,20262,271,13.374790247754417,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,5755,5771,19703,271,13.754250621732732,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,4227,4234,18176,271,14.909771126760564,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,3044,3050,14670,271,18.47307430129516,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,5133,5139,16797,271,16.133833422634993,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,4449,4451,24661,271,10.989010989010989,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,3765,3770,16782,271,16.14825408175426,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,6724,6826,19832,271,13.664784187172247,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,4528,4541,19437,271,13.942480835519884,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,3842,3843,22817,271,11.877109172985055,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,3185,3477,22188,271,12.213809266270056,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,4985,4985,12967,271,20.899205675946632,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,4545,5166,20165,271,13.439127200595092,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,2930,2934,17639,271,15.363682748455128,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,3556,3620,18356,271,14.763565046851165,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,3784,5136,14555,271,18.61903126073514,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,1858,1870,15396,271,17.601974538841258,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,1213,1217,14767,271,18.351730209250356,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,3604,4285,14456,271,18.746541228555618,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,4749,5158,18119,271,14.95667531320713,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,3257,3263,23550,271,11.507430997876858,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,4752,5162,18126,271,14.950899260730441,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,4512,4514,17499,271,15.486599234241957,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,4163,4932,17197,271,15.758562539977904,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,6261,6265,22994,271,11.785683221710011,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,7208,7211,25288,271,10.716545397026257,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,2944,2947,14498,271,18.692233411505036,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,6944,6944,25063,271,10.812751865299447,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,2874,2877,14495,271,18.696102104173853,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,4962,4968,24932,271,10.869565217391305,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,5664,5676,23607,271,11.479645867751092,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,4607,4610,21036,271,12.882677315078912,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,4868,4918,21297,271,12.724796919753956,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,4976,4981,24042,271,11.271940770318608,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,2982,2982,13046,271,20.772650620879965,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,4602,4608,21077,271,12.857617307966029,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,3717,3735,20334,271,13.327431887479099,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,3328,3633,19724,271,13.739606570675319,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,4830,4833,20457,271,13.24729921298333,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,3195,3199,21728,271,12.472385861561119,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,4545,4549,22564,271,12.010281864917568,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,4927,4945,23650,271,11.45877378435518,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,5293,5616,18193,271,14.895839058978726,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,4820,4825,17740,271,15.27621195039459,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,2892,2897,21649,271,12.517899210125178,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,6167,6497,19114,271,14.17808935858533,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,6059,6155,15489,271,17.49628768803667,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,5556,5560,24199,271,11.19880986817637,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,4974,4979,25487,271,10.632871660061992,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,3566,3568,19509,271,13.891024655287303,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,1964,1968,10491,271,25.8316652368697,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,2951,2956,17876,271,15.159991049451778,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,3830,3835,15921,271,17.021543872872307,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,4927,5242,17044,271,15.900023468669326,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,1956,1960,12055,271,22.48029863127333,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,2192,2930,13062,271,20.74720563466544,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,2263,2305,11058,271,24.507144149032374,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,6038,6045,19507,271,13.892448864510175,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,6238,6314,17263,271,15.69831431385043,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,5857,7820,16937,271,16.000472338666825,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,3938,3941,17077,271,15.869297886045556,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,3023,3031,16242,271,16.68513729836227,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,5451,5453,17312,271,15.653881700554528,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,3517,3531,15390,271,17.60883690708252,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,4333,4339,15456,271,17.533643892339544,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,3613,3622,14807,271,18.302154386438847,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,3353,3366,14570,271,18.599862731640357,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,3412,3412,12500,271,21.68,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,1224,1228,10590,271,25.59017941454202,True,0.0,200
chat_completion,bedrock_claude_haiku35_pipeline_mock,3158,3165,13167,271,20.581757423862687,True,0.0,200
